"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E00004705",351,270,212,200,1,5,6,0,0,0,0,0,0,7,51,39,32,11,7,8,0,5,1,7,0,4,1,2,12,1,11,11,1,2,1,0,1,8,1,3,2,0,2,0,26,7,2,5,7,2,2,3,3,0,3,0,0,0,9,3,6,0,28,16,14,2,0,10,2,0,2,16,0,16,14,2,0,0
"E00004706",426,283,222,209,5,7,1,0,0,0,0,0,0,12,49,47,38,9,6,7,4,6,6,9,0,2,0,7,2,0,2,20,5,4,1,0,3,11,0,2,3,0,6,0,85,35,5,30,14,7,1,6,27,23,4,0,0,0,9,5,4,0,32,22,17,5,1,7,2,0,2,6,0,6,5,1,0,0
"E00004707",455,298,192,176,4,10,2,0,0,0,0,0,0,7,99,76,60,14,7,15,4,5,15,16,0,6,3,7,23,6,17,21,2,4,0,0,4,15,0,8,4,0,3,0,89,40,7,33,15,5,1,9,26,20,4,1,1,0,8,0,8,0,35,24,17,7,1,10,0,0,0,12,0,11,7,4,1,0
"E00004708",200,151,107,91,5,8,3,0,0,0,0,0,1,10,33,26,20,6,2,2,0,8,2,6,0,1,2,3,7,2,5,7,2,1,0,0,1,4,1,2,0,1,0,0,29,5,2,3,7,0,3,4,14,6,7,1,0,0,3,2,1,0,6,3,2,1,0,2,1,1,0,7,0,7,7,0,0,0
"E00004709",388,301,245,240,2,2,1,0,0,0,0,0,0,10,46,37,31,8,1,2,10,5,5,6,0,1,0,5,9,0,9,13,0,8,0,3,5,5,2,2,0,0,1,0,46,18,1,17,5,1,1,3,22,18,1,0,0,3,1,0,1,0,21,11,9,2,0,9,1,1,0,7,0,7,4,3,0,0
"E00004710",311,232,192,183,3,5,1,0,0,0,0,0,0,10,30,27,18,6,3,1,4,2,2,9,0,4,0,5,3,0,3,14,2,2,1,0,1,9,1,3,1,0,4,1,45,23,0,23,2,0,1,1,13,8,2,1,2,0,7,1,6,0,11,5,4,1,0,1,5,0,5,9,0,9,4,5,0,0
"E00004711",298,235,192,180,1,9,2,0,0,0,1,0,0,7,35,30,24,5,5,3,2,2,7,6,0,0,1,5,5,2,3,13,1,6,2,4,0,6,0,0,1,1,4,0,22,8,3,5,2,0,0,2,9,8,1,0,0,0,3,0,3,0,20,14,11,3,0,6,0,0,0,8,0,8,6,2,0,0
"E00004712",324,236,182,178,2,0,2,0,0,0,0,0,0,4,50,36,30,2,3,2,1,0,22,6,1,5,0,0,14,7,7,17,3,1,0,1,0,13,2,0,9,1,1,0,36,10,2,8,5,1,3,1,8,0,5,0,3,0,10,7,3,3,24,13,11,2,5,2,4,1,3,11,0,11,10,1,0,0
"E00004713",164,144,130,125,0,5,0,0,0,0,0,0,0,2,12,12,12,0,1,3,6,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,13,3,0,3,1,0,0,1,2,1,0,1,0,0,7,7,0,0,4,0,0,0,0,1,3,0,3,1,0,1,0,1,0,0
"E00004714",282,208,162,158,1,1,2,0,0,1,0,0,0,4,41,30,21,10,7,0,3,0,1,9,0,3,1,5,11,0,11,14,1,1,0,0,1,12,1,1,6,0,4,0,35,12,2,10,5,0,1,4,4,0,2,0,2,0,14,8,6,0,13,9,6,3,0,3,1,1,0,12,0,12,9,3,0,0
"E00004715",311,206,166,150,2,8,5,0,1,0,0,0,0,6,34,22,16,4,5,4,0,1,2,6,0,2,1,3,12,0,12,26,4,9,5,3,1,13,1,5,2,2,3,0,52,7,2,5,18,13,3,2,18,8,6,2,0,2,9,4,5,0,20,6,5,1,0,9,5,0,5,7,0,7,5,2,0,0
"E00004716",318,206,178,172,1,1,3,1,0,0,0,0,0,8,20,16,9,1,3,1,0,2,2,7,0,2,0,5,4,0,4,31,9,3,1,1,1,19,0,12,1,0,6,0,61,3,0,3,2,0,1,1,44,38,5,1,0,0,12,2,10,0,15,7,6,1,0,5,3,0,3,5,0,5,3,2,0,0
"E00004717",183,153,129,122,2,3,2,0,0,0,0,0,0,1,23,19,13,5,2,3,0,1,2,6,2,3,0,1,4,1,3,6,0,1,0,0,1,5,0,0,1,3,1,0,18,0,0,0,5,2,1,2,5,4,1,0,0,0,8,8,0,0,1,0,0,0,0,0,1,1,0,5,0,5,5,0,0,0
"E00004718",316,192,153,149,1,2,1,0,0,0,0,0,0,9,30,16,14,1,0,0,1,8,4,2,0,0,0,2,14,0,14,32,6,17,6,5,6,9,0,6,0,0,3,0,80,13,2,11,4,2,2,0,54,45,3,3,0,3,9,6,3,0,12,2,1,1,0,4,6,0,6,0,0,0,0,0,0,0
"E00004719",423,307,274,262,3,8,1,0,0,0,0,0,0,5,28,20,15,2,3,3,3,2,2,5,1,0,0,4,8,0,8,25,7,6,2,0,4,12,0,8,2,0,2,0,78,6,2,4,11,4,3,4,52,41,5,5,1,0,9,8,1,0,9,5,4,1,0,1,3,1,2,4,0,4,3,1,0,0
"E00004720",232,191,166,155,0,8,3,0,0,0,0,0,0,9,16,14,10,2,0,4,1,0,3,4,1,1,0,2,2,0,2,9,1,7,1,6,0,1,0,1,0,0,0,0,26,4,1,3,1,0,0,1,3,2,0,1,0,0,18,15,3,0,5,0,0,0,0,1,4,1,3,1,0,1,1,0,0,0
"E00004721",338,223,170,162,5,3,0,0,0,0,0,0,0,8,45,31,21,4,2,3,2,3,7,10,1,2,4,3,14,0,14,23,5,6,0,3,3,12,0,8,1,0,3,0,82,5,0,5,8,3,4,1,57,48,3,0,0,6,12,6,6,0,8,2,2,0,0,6,0,0,0,2,0,2,1,1,0,0
"E00004722",294,188,147,144,0,3,0,0,0,0,0,0,0,7,34,29,20,2,0,3,2,8,5,9,2,4,0,3,5,1,4,24,3,4,4,0,0,17,1,9,1,0,6,0,71,4,3,1,11,8,3,0,45,42,0,0,0,3,11,8,3,0,11,3,2,1,0,8,0,0,0,0,0,0,0,0,0,0
"E00004723",264,168,135,130,0,5,0,0,0,0,0,0,0,11,22,17,12,7,1,0,0,1,3,5,0,1,0,4,5,2,3,23,1,4,1,2,1,18,1,12,0,0,5,0,65,4,0,4,13,6,3,4,40,33,6,0,0,1,8,5,3,0,8,1,1,0,0,2,5,0,5,0,0,0,0,0,0,0
"E00004724",324,223,153,143,3,3,4,0,0,0,0,0,0,10,60,49,33,1,7,10,5,5,5,16,2,8,0,6,11,6,5,34,2,6,0,1,5,26,0,23,1,1,1,0,50,1,0,1,15,6,6,3,30,23,4,1,0,2,4,2,2,0,14,2,2,0,0,12,0,0,0,3,0,3,2,1,0,0
"E00004725",403,283,238,231,0,4,3,0,0,0,0,0,0,13,32,17,11,3,1,2,4,1,0,6,0,1,1,4,15,0,15,38,2,15,8,0,7,21,0,15,0,0,6,0,78,13,0,13,9,1,2,6,45,37,0,2,0,6,11,5,6,0,4,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
"E00004726",234,187,161,155,0,4,1,0,1,0,0,0,0,4,22,17,13,0,1,7,3,1,1,4,0,0,2,2,5,0,5,18,4,7,3,1,3,7,1,0,1,0,5,0,24,5,0,5,1,0,0,1,13,7,0,2,4,0,5,2,3,0,5,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0
"E00004727",322,195,159,154,1,2,2,0,0,0,0,0,0,7,29,23,21,1,6,3,5,1,5,2,0,2,0,0,6,4,2,29,5,10,3,4,3,14,0,7,2,0,5,0,85,10,3,7,12,9,1,2,58,53,5,0,0,0,5,1,4,0,12,4,2,2,0,7,1,0,1,1,0,1,1,0,0,0
"E00004728",563,348,299,289,3,4,3,0,0,0,0,0,0,9,40,26,19,2,1,7,4,4,1,7,0,3,0,4,14,6,8,71,7,21,3,3,15,43,1,30,1,0,11,0,128,8,2,6,13,2,4,7,93,83,0,1,0,9,14,7,7,0,14,3,1,2,0,9,2,0,2,2,0,2,1,1,0,0
"E00004729",256,183,156,153,0,2,1,0,0,0,0,0,0,4,23,15,6,0,2,1,0,1,2,9,0,0,0,9,8,0,8,19,5,2,1,0,1,12,0,6,0,0,6,0,42,8,2,6,5,4,0,1,25,20,5,0,0,0,4,0,4,0,12,2,2,0,0,8,2,0,2,0,0,0,0,0,0,0
"E00004730",160,121,103,99,0,1,3,0,0,0,0,0,0,4,14,10,9,0,1,0,7,0,1,1,0,0,0,1,4,0,4,9,4,3,0,1,2,2,0,2,0,0,0,0,26,2,1,1,3,2,1,0,13,11,2,0,0,0,8,6,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"E00004731",323,239,170,157,7,5,1,0,0,0,0,0,0,4,65,50,39,10,6,4,8,4,7,11,1,2,0,8,15,5,10,22,7,4,0,4,0,11,1,1,2,1,6,0,43,4,1,3,12,9,0,3,12,8,2,2,0,0,15,5,10,0,11,2,1,1,1,6,2,0,2,8,0,8,5,3,0,0
"E00004732",417,264,193,187,2,3,1,0,0,0,0,0,0,13,58,36,18,1,3,0,4,5,5,18,0,2,1,15,22,2,20,51,2,11,5,3,3,38,1,32,0,0,5,0,84,11,8,3,14,2,0,12,51,47,1,1,0,2,8,4,4,0,9,3,3,0,0,4,2,0,2,9,0,9,9,0,0,0
"E00004733",246,183,142,137,1,1,3,0,0,0,0,0,0,3,38,32,22,3,1,2,2,5,9,10,4,3,0,3,6,0,6,13,1,2,1,0,1,10,0,9,0,0,1,0,28,6,2,4,11,5,0,6,6,2,0,0,0,4,5,0,5,0,13,5,2,3,2,5,1,1,0,9,0,9,6,3,0,0
"E00004734",343,218,178,170,3,3,2,0,0,0,0,0,0,10,30,28,18,3,0,2,3,6,4,10,0,2,1,7,2,0,2,39,3,11,0,2,9,25,0,20,1,0,4,0,74,10,0,10,4,4,0,0,53,46,2,0,0,5,7,0,7,0,11,7,6,1,1,2,1,0,1,1,0,1,1,0,0,0
"E00004735",274,198,174,163,1,8,2,0,0,0,0,0,0,5,19,11,10,1,0,2,4,2,1,1,0,0,0,1,8,3,5,41,4,17,2,1,14,20,0,15,0,0,5,0,23,5,2,3,3,1,1,1,10,8,2,0,0,0,5,0,5,0,12,0,0,0,0,6,6,4,2,0,0,0,0,0,0,0
"E00004736",257,187,137,128,1,4,4,0,0,0,0,0,0,13,37,31,28,8,5,3,2,3,7,3,0,1,0,2,6,0,6,35,3,13,0,10,3,19,2,7,4,2,4,0,19,2,2,0,11,0,3,8,3,0,1,0,0,2,3,0,3,0,13,7,3,4,0,4,2,0,2,3,0,3,1,2,0,0
"E00004738",261,212,157,148,3,5,1,0,0,0,0,0,0,13,42,33,25,9,6,2,1,1,6,8,0,3,0,5,9,2,7,14,2,4,0,2,2,8,1,2,4,0,1,0,17,2,1,1,7,3,2,2,6,5,0,1,0,0,2,0,2,0,15,9,7,2,0,3,3,1,2,3,0,3,3,0,0,0
"E00004739",274,200,155,144,1,7,3,0,0,0,0,0,0,7,38,34,26,4,6,2,1,5,8,8,0,3,3,2,4,0,4,14,2,3,1,0,2,9,0,4,5,0,0,0,42,13,4,9,17,4,2,11,10,4,2,0,0,4,2,1,1,0,10,3,3,0,0,7,0,0,0,8,0,8,7,1,0,0
"E00004740",306,203,189,182,1,5,1,0,0,0,0,0,0,0,14,10,6,1,0,3,1,1,0,4,0,1,0,3,4,0,4,27,1,12,4,2,6,14,2,10,0,0,2,0,44,5,0,5,8,0,0,8,26,24,0,2,0,0,5,4,1,0,32,5,2,3,0,21,6,3,3,0,0,0,0,0,0,0
"E00004741",315,239,189,180,5,3,1,0,0,0,0,0,0,8,42,33,24,4,1,3,2,2,12,9,0,5,0,4,9,6,3,19,5,5,2,0,3,9,0,8,0,0,1,0,38,0,0,0,3,2,1,0,27,15,0,2,0,10,6,0,6,2,12,6,5,1,0,2,4,1,3,7,0,7,5,2,0,0
"E00004742",459,326,247,231,3,11,2,0,0,0,0,0,0,9,70,24,21,4,2,5,2,3,5,3,0,1,0,2,46,0,46,46,3,7,3,4,0,36,1,9,22,0,4,0,71,1,0,1,3,1,0,2,12,8,3,0,1,0,3,0,3,52,12,7,3,4,1,1,3,2,1,4,0,4,1,3,0,0
"E00004743",396,324,278,270,1,3,4,0,0,0,0,0,0,10,36,27,20,0,1,5,6,3,5,7,0,4,1,2,9,0,9,19,4,6,5,0,1,9,1,4,2,1,1,0,49,5,2,3,7,5,1,1,23,17,0,1,0,5,14,2,12,0,3,0,0,0,0,2,1,1,0,1,0,1,1,0,0,0
"E00004744",331,232,193,185,1,6,1,0,0,0,0,0,0,13,26,22,15,1,0,1,5,4,4,7,1,3,0,3,4,0,4,32,4,7,2,5,0,21,3,9,0,1,8,0,62,2,1,1,7,5,1,1,47,38,5,4,0,0,6,0,6,0,5,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0
"E00004745",286,216,171,165,1,3,2,0,0,0,0,0,0,18,27,24,20,1,3,2,0,6,8,4,0,0,0,4,3,2,1,24,2,2,0,2,0,20,0,11,2,0,7,0,33,3,0,3,4,1,3,0,23,17,1,0,1,4,3,0,3,0,10,1,1,0,0,7,2,1,1,3,0,3,1,2,0,0
"E00004746",314,230,190,185,1,3,1,0,0,0,0,0,0,8,32,22,17,2,2,5,1,0,7,5,0,0,0,5,10,1,9,39,11,11,0,2,9,17,0,7,1,0,9,0,26,1,0,1,3,1,1,1,15,14,1,0,0,0,7,1,6,0,14,2,2,0,0,10,2,0,2,5,0,5,2,3,0,0
"E00004747",330,230,190,183,0,4,3,0,0,0,0,0,0,4,36,28,21,3,1,4,3,6,4,7,1,1,0,5,8,1,7,25,2,4,1,1,2,19,0,13,0,0,6,0,58,4,0,4,14,10,1,3,30,28,2,0,0,0,9,2,7,1,15,7,2,5,0,8,0,0,0,2,0,2,2,0,0,0
"E00004748",344,260,199,186,6,7,0,0,0,0,0,0,0,3,58,45,32,7,2,7,7,4,5,13,0,7,0,6,13,0,13,20,5,8,4,0,4,7,0,7,0,0,0,0,56,6,0,6,1,0,1,0,42,40,0,1,1,0,7,6,1,0,5,1,0,1,0,3,1,0,1,3,0,3,3,0,0,0
"E00004749",528,347,284,274,4,4,2,0,0,0,0,0,0,10,53,46,41,1,6,6,4,3,21,5,0,0,0,5,7,2,5,63,5,16,0,2,14,41,1,28,1,0,11,1,95,2,0,2,2,1,0,1,81,77,1,3,0,0,9,4,5,1,19,8,4,4,0,6,5,0,5,4,0,4,3,1,0,0
"E00004750",447,276,212,200,6,5,1,0,0,0,0,0,0,5,59,49,46,7,5,10,1,17,6,3,1,0,1,1,10,3,7,29,6,3,0,0,3,20,1,9,1,0,9,0,71,6,1,5,20,0,1,19,23,10,10,1,0,2,22,19,3,0,64,14,11,3,9,35,6,1,5,7,0,7,1,6,0,0
"E00004751",240,185,130,126,0,4,0,0,0,0,0,0,0,21,34,29,18,5,2,3,3,2,3,11,0,0,0,11,5,1,4,18,1,5,0,4,1,12,0,1,1,1,9,0,26,3,0,3,6,5,1,0,14,13,1,0,0,0,2,2,0,1,6,3,2,1,0,2,1,0,1,5,0,5,5,0,0,0
"E00004752",331,272,238,231,0,4,3,0,0,0,0,0,0,14,20,18,9,1,0,2,2,1,3,9,0,5,1,3,2,2,0,15,3,4,3,1,0,8,1,4,2,0,1,0,31,2,1,1,5,3,1,1,19,18,0,1,0,0,5,3,2,0,9,6,2,4,0,2,1,0,1,4,0,4,0,4,0,0
"E00004753",308,249,201,195,2,2,2,0,0,0,0,0,0,6,42,36,26,3,3,12,2,2,4,10,0,3,0,7,6,1,5,21,1,4,0,4,0,16,0,12,1,0,3,0,21,0,0,0,0,0,0,0,14,14,0,0,0,0,7,0,7,0,15,7,4,3,0,1,7,1,6,2,0,1,1,0,1,0
"E00004754",302,206,155,150,1,3,1,0,0,0,1,0,0,7,43,35,26,4,3,5,4,5,5,9,0,1,2,6,8,2,6,33,1,2,1,1,0,29,1,15,1,0,12,1,51,3,0,3,12,2,1,9,22,19,2,1,0,0,14,3,11,0,6,1,1,0,0,3,2,1,1,6,0,6,5,1,0,0
"E00004755",260,198,155,150,1,3,1,0,0,0,0,0,0,9,34,28,15,2,0,3,2,3,5,13,1,3,0,9,6,2,4,25,5,3,1,1,1,17,0,14,0,0,3,0,24,2,1,1,2,1,1,0,13,12,1,0,0,0,7,2,5,0,11,2,2,0,1,6,2,2,0,2,0,2,2,0,0,0
"E00004756",259,188,153,145,1,4,3,0,0,0,0,0,0,5,30,22,17,4,4,1,0,3,5,5,1,2,0,2,8,2,6,18,2,3,0,1,2,13,0,10,0,0,3,0,34,6,0,6,14,1,1,12,13,10,2,1,0,0,1,1,0,0,9,4,4,0,0,3,2,0,2,10,0,10,10,0,0,0
"E00004757",334,228,199,190,0,5,4,0,0,0,0,0,0,2,27,16,12,1,1,3,3,1,3,4,1,2,0,1,11,2,9,44,7,11,4,0,7,26,2,21,0,0,3,0,53,4,0,4,1,0,0,1,32,29,1,0,0,2,15,5,10,1,9,5,3,2,1,3,0,0,0,0,0,0,0,0,0,0
"E00004758",232,160,145,141,0,4,0,0,0,0,1,0,0,4,10,8,7,0,0,1,5,0,1,1,0,0,0,1,2,1,1,26,3,10,1,2,7,13,0,9,0,0,4,0,35,11,1,10,1,0,1,0,21,20,1,0,0,0,2,1,1,0,9,2,1,1,0,7,0,0,0,2,0,2,1,1,0,0
"E00004759",233,173,135,131,3,1,0,0,0,0,0,0,0,8,30,24,19,5,1,2,4,2,5,5,0,1,1,3,6,0,6,19,3,7,0,2,5,9,0,4,0,0,5,0,35,3,1,2,2,0,2,0,24,18,4,0,0,2,6,5,1,0,3,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0
"E00004760",195,154,141,137,0,3,1,0,0,0,0,0,0,2,11,7,5,0,1,2,2,0,0,2,0,0,1,1,4,2,2,19,1,3,0,0,3,15,0,9,0,0,6,0,20,0,0,0,0,0,0,0,12,7,3,0,0,2,8,6,2,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"E00004761",358,300,243,233,3,3,1,3,0,0,0,0,0,2,55,13,10,0,0,1,4,1,4,3,0,2,0,1,42,12,30,26,7,9,4,1,4,10,0,2,0,0,8,0,27,4,0,4,2,2,0,0,18,17,0,1,0,0,3,3,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"E00004762",347,217,166,160,1,5,0,0,0,0,0,0,0,6,45,34,10,1,1,2,0,1,5,24,0,1,0,23,11,2,9,40,1,17,3,4,10,22,1,10,3,1,7,0,74,6,1,5,40,21,14,5,16,11,3,2,0,0,12,6,6,0,12,10,4,6,0,1,1,0,1,4,0,4,3,1,0,0
"E00004763",223,162,125,118,4,3,0,0,0,0,0,0,0,5,32,25,20,4,2,1,3,7,3,5,0,2,0,3,7,1,6,20,4,8,2,1,5,8,1,5,0,0,2,0,25,2,0,2,4,1,1,2,13,8,0,0,3,2,6,3,3,0,13,6,5,1,1,4,2,0,2,3,0,3,2,1,0,0
"E00004764",240,180,144,136,3,4,1,0,0,0,0,0,0,11,25,22,12,4,1,3,0,2,2,10,0,3,0,7,3,0,3,12,0,5,0,2,3,7,0,4,0,0,3,0,38,9,5,4,14,9,2,3,11,7,3,1,0,0,4,1,3,0,7,2,1,1,0,2,3,1,2,3,0,3,2,1,0,0
"E00004765",242,167,139,135,2,1,1,0,0,0,0,0,0,2,26,20,13,2,0,8,0,1,2,7,4,0,1,2,6,0,6,16,3,7,0,2,5,6,0,4,0,0,2,0,51,1,1,0,4,0,1,3,41,37,0,1,0,3,5,3,2,0,7,2,2,0,1,4,0,0,0,1,0,1,1,0,0,0
"E00004766",234,190,143,124,2,13,4,0,0,0,0,0,0,4,43,36,22,6,1,6,1,1,7,14,0,2,1,11,7,0,7,5,0,3,0,1,2,2,0,0,2,0,0,0,15,2,0,2,7,6,0,1,3,0,1,2,0,0,3,0,3,0,11,7,4,3,0,2,2,1,1,13,0,13,9,4,0,0
"E00004767",296,217,165,151,1,8,5,0,0,0,0,0,0,1,51,47,40,12,7,9,0,3,9,7,0,3,1,3,4,0,4,15,6,2,0,1,1,7,1,0,5,1,0,0,33,8,5,3,14,1,1,12,6,1,4,0,1,0,5,2,3,0,23,18,15,3,1,3,1,0,1,8,0,8,6,2,0,0
"E00004768",220,149,104,101,1,1,1,0,0,1,0,0,0,6,38,32,28,10,4,3,1,1,9,4,0,3,0,1,6,0,6,10,3,0,0,0,0,7,0,0,5,0,2,0,28,11,2,9,7,2,2,3,9,0,9,0,0,0,1,0,1,0,23,19,15,4,1,3,0,0,0,10,0,10,7,3,0,0
"E00004769",275,209,152,147,1,3,1,0,0,0,0,0,0,8,49,39,33,6,4,6,0,5,12,6,1,2,0,3,10,0,10,7,1,1,0,1,0,5,0,0,3,0,2,0,45,6,1,5,21,0,1,20,11,2,6,0,2,1,7,0,7,0,6,4,3,1,1,1,0,0,0,8,0,8,4,4,0,0
"E00004770",204,161,120,112,2,6,0,0,0,0,0,0,0,9,32,27,23,8,3,2,1,2,7,4,0,0,2,2,5,0,5,12,3,1,0,0,1,8,2,0,5,0,1,0,14,7,0,7,1,0,1,0,3,0,3,0,0,0,3,1,2,0,12,8,5,3,2,1,1,0,1,5,0,5,1,4,0,0
"E00004771",310,226,164,161,0,2,1,0,0,0,0,0,0,3,59,41,34,15,6,1,3,1,8,7,0,4,0,3,18,4,14,16,2,3,2,1,0,11,0,0,10,0,1,0,47,14,6,8,7,0,3,4,8,0,6,2,0,0,18,14,4,0,15,9,8,1,1,3,2,0,2,6,0,6,2,4,0,0
"E00004772",273,192,154,145,1,5,3,0,0,0,0,0,0,5,33,30,21,4,7,0,0,0,10,9,0,3,1,5,3,2,1,15,0,7,0,7,0,8,2,0,6,0,0,0,23,10,1,9,4,0,1,3,3,0,2,1,0,0,6,1,5,0,36,28,22,6,1,6,1,0,1,7,0,7,6,1,0,0
"E00004773",251,194,144,135,1,7,1,0,0,0,0,0,0,1,49,40,35,16,8,7,0,0,4,5,1,1,2,1,9,1,8,14,4,2,0,2,0,8,1,0,4,0,3,0,4,1,0,1,1,0,0,1,2,0,2,0,0,0,0,0,0,0,26,20,15,5,0,5,1,1,0,13,0,13,5,8,0,0
"E00004774",206,143,102,93,1,3,5,0,0,0,0,0,0,6,35,28,22,1,6,8,0,0,7,6,0,1,0,5,7,0,7,15,1,7,0,7,0,7,1,1,5,0,0,0,37,25,8,17,5,3,0,2,5,0,3,1,1,0,2,2,0,0,11,3,3,0,1,5,2,1,1,0,0,0,0,0,0,0
"E00004775",267,182,137,130,2,4,1,0,0,0,1,0,0,4,40,33,28,2,7,7,0,4,8,5,0,3,1,1,7,0,7,16,3,2,0,0,2,11,1,0,9,1,0,0,37,5,0,5,10,4,1,5,15,1,12,2,0,0,6,4,2,1,16,15,11,4,0,1,0,0,0,16,0,16,9,7,0,0
"E00004776",310,214,163,153,1,5,4,0,0,0,0,0,0,5,46,37,30,10,4,3,1,4,8,7,0,3,1,3,9,0,9,22,2,5,0,3,2,15,1,1,5,0,8,0,32,9,3,6,4,0,2,2,13,4,7,0,0,2,6,0,6,0,22,14,13,1,0,6,2,2,0,20,0,20,12,8,0,0
"E00004777",301,211,148,144,1,1,2,0,0,0,0,0,0,4,59,26,18,6,2,1,3,2,4,8,1,1,2,4,33,2,31,20,5,7,1,6,0,8,1,4,1,0,2,0,59,14,3,11,11,0,1,10,27,14,4,2,0,7,6,1,5,1,8,1,1,0,0,5,2,0,2,3,0,3,3,0,0,0
"E00004778",254,163,104,92,6,4,2,0,0,0,0,0,0,7,52,29,23,2,6,8,3,0,4,6,0,1,3,2,23,0,23,8,5,0,0,0,0,3,1,0,1,0,1,0,51,18,11,7,17,1,2,14,12,2,8,1,0,1,4,4,0,0,30,24,22,2,1,4,1,1,0,2,0,2,1,1,0,0
"E00004779",299,115,82,78,1,2,1,0,0,0,0,0,0,0,33,23,13,3,3,1,0,1,5,10,0,2,1,7,10,4,6,20,1,10,2,8,0,9,1,0,7,0,1,0,138,32,21,11,68,3,3,62,25,0,16,9,0,0,12,3,9,1,26,22,20,2,0,4,0,0,0,0,0,0,0,0,0,0
"E00004780",276,86,56,53,0,3,0,0,0,0,0,0,0,1,29,20,17,6,1,1,0,0,9,3,0,1,1,1,9,4,5,22,5,9,0,9,0,8,3,0,3,2,0,0,114,37,18,19,66,2,0,64,6,0,3,1,2,0,4,2,2,1,52,44,44,0,0,7,1,0,1,2,0,2,2,0,0,0
"E00004781",297,180,125,121,0,1,3,0,0,0,0,0,0,7,48,41,24,5,10,3,1,1,4,17,1,2,5,9,7,0,7,22,6,6,0,6,0,10,2,6,2,0,0,0,75,16,11,5,26,8,3,15,25,3,9,11,2,0,7,2,5,1,16,9,6,3,0,7,0,0,0,4,0,4,3,1,0,0
"E00004782",253,127,104,103,0,1,0,0,0,0,0,0,0,0,23,17,13,1,3,1,0,2,6,4,0,1,0,3,6,0,6,11,2,2,0,1,1,7,0,0,6,0,1,0,79,20,5,15,44,5,1,38,8,0,5,3,0,0,6,3,3,1,36,33,32,1,0,3,0,0,0,0,0,0,0,0,0,0
"E00004783",311,219,171,166,0,3,1,0,1,0,0,0,0,4,44,25,21,7,2,4,3,1,4,4,0,3,1,0,19,2,17,13,1,5,0,4,1,7,1,1,5,0,0,0,59,18,9,9,8,3,0,5,28,12,9,5,2,0,4,3,1,1,14,14,10,4,0,0,0,0,0,6,0,6,5,1,0,0
"E00004784",264,158,120,114,0,4,2,0,0,0,0,0,0,4,34,19,17,5,4,1,2,0,5,2,0,2,0,0,15,4,11,20,3,3,1,2,0,14,0,4,8,0,2,0,54,11,3,8,11,3,0,8,22,0,14,4,1,3,10,1,9,0,28,25,23,2,0,0,3,0,3,4,0,4,2,2,0,0
"E00004785",288,218,182,176,1,4,1,0,0,0,0,0,0,9,27,22,15,2,3,4,1,2,3,7,0,5,1,1,5,1,4,33,6,12,5,0,7,14,0,8,2,2,2,1,23,5,2,3,2,0,0,2,7,3,1,0,0,3,9,2,7,0,8,5,4,1,0,2,1,0,1,6,0,6,3,3,0,0
"E00004786",194,108,86,77,1,6,2,0,0,0,0,0,0,2,20,17,14,2,2,3,1,1,5,3,0,0,0,3,3,0,3,5,0,2,0,0,2,3,0,0,2,0,1,0,66,11,6,5,34,2,1,31,12,0,11,0,1,0,8,0,8,1,12,8,4,4,0,3,1,0,1,3,0,2,1,1,1,0
"E00004787",281,189,143,130,1,8,3,0,1,0,0,0,0,10,36,30,22,5,4,4,3,0,6,8,1,1,3,3,6,0,6,22,1,5,0,3,2,16,2,7,5,0,2,0,43,14,12,2,10,1,4,5,13,4,1,0,4,4,6,0,6,0,17,12,10,2,0,3,2,2,0,10,0,10,6,4,0,0
