"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00004562",272,3,5,2,4,3,1,2,0,2,1,4,3,1,2,0,3,1,0,1,5,4,3,5,4,9,7,3,9,13,13,18,9,8,7,12,2,1,3,4,4,4,2,3,2,4,6,5,4,1,3,2,1,4,2,3,3,2,3,0,0,0,1,0,4,2,2,2,2,4,2,1,0,1,3,2,3,0,2,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00004563",579,7,3,6,9,4,1,6,7,4,10,4,5,4,5,4,7,3,6,45,69,37,17,19,8,6,10,16,5,15,15,14,4,6,8,7,7,8,6,11,15,1,4,8,7,9,4,2,5,10,8,3,7,1,4,4,7,0,3,2,2,2,3,2,4,3,6,0,1,0,3,3,2,1,1,2,1,1,0,0,0,1,2,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004564",297,1,3,2,4,0,3,1,3,2,3,1,4,0,1,1,1,1,2,3,1,20,13,19,16,9,8,10,6,7,16,18,13,9,6,13,3,5,0,3,2,2,3,1,7,4,1,1,2,5,3,0,4,0,4,0,2,1,2,1,1,1,4,0,2,0,0,0,0,1,0,0,1,2,0,0,2,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"E00004565",309,4,10,3,3,1,1,2,2,5,9,9,6,9,0,3,2,2,1,2,6,6,6,4,3,7,3,2,3,3,4,1,5,3,3,2,4,4,3,4,2,3,2,10,1,5,4,3,4,4,4,2,3,0,2,2,2,6,3,5,2,1,7,1,4,4,1,6,1,4,1,2,1,5,4,4,3,2,7,5,3,4,3,0,4,1,3,2,2,0,1,2,1,0,0,0,0,0,0,0,0,1
"E00004566",284,4,5,6,0,4,4,2,6,4,3,2,4,2,1,2,2,3,9,2,2,2,2,1,2,2,6,4,3,7,5,14,4,10,9,3,9,5,4,4,8,3,4,1,5,6,4,7,3,4,4,5,2,3,6,6,1,6,3,4,4,0,0,1,1,2,3,3,2,0,1,1,1,0,1,0,0,2,0,1,1,2,0,1,2,2,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0
"E00004567",385,4,8,11,1,3,8,6,7,9,6,6,8,8,9,7,11,8,5,5,9,6,14,11,9,6,9,3,4,7,6,3,8,3,2,6,5,8,4,7,6,8,4,4,9,5,3,2,8,3,5,5,4,4,5,4,4,3,1,2,3,2,1,2,1,1,1,0,4,2,1,3,1,1,0,1,0,2,1,0,1,0,1,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00004568",359,9,2,0,1,4,1,3,4,3,2,4,2,4,1,2,1,6,2,3,2,6,6,8,13,15,7,25,9,12,14,16,9,14,5,9,9,3,4,3,4,6,11,6,4,2,1,1,1,4,1,10,1,2,2,5,2,2,4,2,3,1,6,4,1,1,1,3,1,1,0,3,1,2,2,1,1,0,2,3,1,0,1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004569",325,4,4,3,5,1,5,2,3,2,1,3,2,1,5,1,3,2,3,2,1,8,5,4,7,2,13,9,4,4,11,9,6,3,11,6,3,2,5,3,4,5,9,3,7,6,3,2,6,3,4,7,4,8,4,5,4,6,3,2,4,4,4,4,0,5,2,2,5,2,0,0,0,6,2,2,3,2,4,0,2,4,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004570",316,9,4,3,7,2,2,2,5,4,1,3,2,0,3,5,0,0,1,2,0,5,3,4,4,8,5,5,9,5,4,8,5,6,5,4,11,3,5,2,12,11,4,4,2,6,6,1,3,3,1,2,0,2,4,6,5,4,2,2,2,3,3,3,3,5,7,9,7,2,2,2,5,1,0,1,2,6,2,1,2,1,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"E00004571",333,8,2,2,2,0,1,6,2,2,0,1,4,2,1,3,0,2,5,5,3,4,6,3,4,12,13,5,14,11,11,7,7,11,11,12,9,5,10,2,7,6,5,2,5,3,4,5,5,3,2,4,3,1,3,4,4,3,4,2,4,3,4,5,3,2,1,1,3,4,4,1,2,0,2,0,3,0,0,0,0,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004572",382,5,7,3,8,5,2,3,4,2,4,1,4,1,3,3,0,0,1,5,1,3,8,8,16,12,10,18,18,12,15,15,13,18,11,8,9,9,7,5,7,7,3,10,9,2,2,4,5,2,1,2,4,5,2,1,6,1,1,0,5,2,4,0,0,1,0,1,0,0,2,2,0,1,0,0,1,2,4,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"E00004573",335,8,2,6,2,2,3,1,4,2,1,2,1,5,2,3,4,5,2,1,6,4,12,6,6,7,12,10,9,4,9,5,12,4,3,3,6,4,5,3,6,5,5,1,3,2,3,9,4,5,5,5,5,5,1,5,6,7,6,5,3,5,2,3,3,5,2,3,2,1,3,0,5,0,3,1,1,2,4,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"E00004574",372,6,3,5,2,4,4,7,4,7,0,3,0,3,1,0,2,0,2,0,3,5,7,14,10,7,14,7,15,7,4,13,12,4,4,7,19,4,5,4,9,12,11,5,6,4,1,4,6,5,1,5,3,3,2,4,4,3,3,6,4,5,0,3,4,2,2,4,7,1,5,1,4,1,1,0,3,2,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
"E00004575",342,2,1,1,3,3,2,4,2,2,1,3,0,5,1,2,3,1,2,2,2,7,6,8,9,9,20,17,12,12,13,9,11,15,10,6,8,10,8,9,8,4,5,3,3,2,6,4,5,3,4,1,5,1,2,6,3,1,3,1,3,0,2,1,2,1,2,1,0,3,2,1,0,2,3,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004576",354,6,5,8,7,7,1,6,3,8,5,5,7,3,5,7,5,5,5,2,5,3,5,5,3,2,3,7,7,2,8,4,6,6,8,7,2,8,8,6,6,3,4,11,3,6,7,6,2,2,2,2,3,5,3,2,7,3,9,2,5,3,6,6,5,3,4,4,1,1,2,1,1,1,0,0,1,0,0,0,4,5,1,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"E00004577",334,0,6,3,4,2,1,7,3,4,3,3,3,1,6,4,3,3,1,3,3,3,3,3,1,6,4,6,9,7,6,10,2,5,7,3,5,5,5,6,5,4,4,6,1,4,6,4,4,5,6,3,1,7,2,2,5,2,4,2,1,4,1,4,2,2,10,3,1,1,4,1,3,2,3,1,0,2,6,1,1,0,3,10,2,4,1,1,3,2,2,3,2,1,0,2,4,2,1,0,1,1
"E00004578",283,1,4,2,2,1,2,2,1,1,2,2,3,0,2,2,3,2,1,1,4,5,2,4,11,1,5,18,11,8,8,17,13,5,11,8,9,8,10,4,4,2,6,5,5,6,5,2,4,3,3,2,4,3,1,1,4,2,4,2,2,1,0,0,0,2,0,2,3,2,0,1,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004579",253,4,2,6,4,5,2,3,3,1,3,1,4,2,6,2,3,3,2,1,1,2,1,3,4,3,2,5,1,7,8,5,12,7,7,5,3,4,6,8,4,3,4,1,1,3,6,3,4,3,2,3,6,1,4,0,3,3,3,2,2,1,2,3,2,7,3,3,4,1,3,0,0,2,1,1,1,0,0,1,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004580",301,1,3,0,7,4,2,3,2,1,2,3,0,2,6,1,5,0,2,1,3,1,4,5,5,6,10,15,11,9,6,9,16,5,5,3,7,4,7,10,12,4,7,7,6,5,5,6,2,5,5,3,0,2,4,0,0,0,0,4,4,3,4,1,2,2,4,4,0,2,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004581",236,3,0,0,2,3,1,1,2,1,3,4,4,2,5,5,2,1,3,2,3,0,1,5,4,11,5,8,5,11,3,5,4,12,4,6,2,0,3,11,4,3,3,2,6,5,3,3,3,4,4,4,1,0,4,5,2,1,4,2,0,1,2,3,0,0,0,3,4,5,0,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004582",279,3,6,6,2,5,5,3,3,5,3,3,2,3,4,1,2,0,2,0,4,2,0,7,3,2,6,6,8,4,7,8,7,4,3,6,2,6,5,4,9,4,7,5,4,5,6,1,4,2,1,4,3,9,3,4,3,5,1,2,3,4,5,2,2,1,6,3,3,0,2,2,1,2,2,0,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004583",373,2,7,4,3,4,5,4,4,0,3,4,3,6,6,4,2,3,8,3,4,2,5,1,8,9,8,6,11,9,6,8,7,10,5,5,7,3,4,3,7,4,9,4,8,2,5,4,3,5,6,2,10,6,3,4,4,4,7,5,3,2,2,9,2,5,8,2,3,6,3,5,1,4,0,5,0,3,6,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004584",367,1,3,5,2,5,2,6,3,5,3,2,1,4,5,4,0,5,0,3,3,8,0,5,6,4,8,6,10,12,10,10,8,5,9,13,10,10,6,2,6,12,5,3,8,5,5,8,5,8,9,3,6,7,5,3,7,1,8,5,3,2,0,3,3,1,2,2,3,4,2,0,0,1,1,0,1,1,0,2,3,4,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004585",260,2,2,4,4,4,2,1,2,5,2,4,1,2,1,1,1,3,1,2,3,5,3,8,4,5,5,4,5,5,11,7,7,4,5,5,6,5,5,5,6,5,6,1,6,0,8,3,5,3,1,3,1,5,5,2,3,2,4,5,3,7,1,0,2,1,2,7,1,0,2,1,0,1,1,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004586",247,2,4,2,2,2,2,1,1,1,0,0,2,1,0,2,1,1,6,3,1,4,0,2,2,4,10,11,2,2,10,10,3,7,7,7,5,6,3,6,5,2,2,2,2,8,1,1,1,4,1,3,2,10,2,3,1,2,2,3,4,3,4,5,4,2,1,5,5,0,2,3,1,4,0,0,1,1,0,0,1,1,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004587",264,5,2,6,1,2,2,1,0,4,1,3,1,2,3,2,6,4,4,6,3,3,3,6,5,5,6,9,9,6,6,3,1,4,9,4,3,4,2,4,2,3,6,1,5,2,2,4,2,4,6,5,2,5,7,1,5,5,4,1,6,5,2,3,4,4,2,0,1,1,1,2,0,1,1,1,0,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004588",322,4,7,1,0,0,0,3,1,3,1,2,2,3,4,3,0,7,4,2,0,1,3,3,5,9,7,2,15,10,11,12,10,17,11,3,14,7,4,9,6,4,6,7,5,3,5,4,7,5,5,2,8,3,2,2,3,2,1,1,2,1,3,5,2,4,3,3,2,2,1,0,4,0,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"E00004589",277,4,5,2,4,5,2,5,2,2,8,1,0,1,3,4,4,3,2,9,3,2,4,3,3,3,2,5,4,5,6,3,8,4,8,3,2,3,5,11,4,5,4,3,8,6,2,6,3,3,3,4,2,5,4,5,4,1,3,4,3,6,2,10,1,1,4,1,2,0,1,0,3,2,2,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004590",215,5,5,4,4,2,1,0,2,1,0,0,1,2,3,2,1,2,0,2,0,1,1,2,4,4,8,9,6,5,14,7,6,4,2,6,3,4,9,1,3,6,6,2,4,2,2,3,4,2,1,2,2,0,4,4,3,3,0,1,2,5,2,1,1,3,2,0,1,1,0,0,2,2,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004591",262,6,9,1,3,3,2,5,3,1,3,7,4,5,5,1,5,1,6,4,3,5,1,2,10,9,6,3,6,3,2,3,2,6,4,5,1,2,2,6,6,7,5,3,3,7,5,5,2,0,3,4,1,3,5,1,2,2,3,4,3,4,4,2,3,1,3,2,1,2,0,0,2,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004592",197,1,3,2,2,3,2,1,1,0,2,2,0,2,1,2,0,2,2,6,2,1,1,1,4,1,2,4,6,4,4,8,3,2,5,4,4,1,6,1,4,3,2,3,3,11,1,0,2,2,6,6,3,2,4,7,4,3,1,4,0,1,2,3,1,4,3,2,0,0,0,1,2,4,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004593",525,21,3,3,4,4,0,6,3,6,7,2,2,4,4,0,4,15,2,2,3,3,6,14,16,24,12,17,34,19,21,23,16,32,15,10,19,9,10,7,11,14,5,5,12,3,3,8,6,5,1,5,2,4,3,2,1,0,2,3,0,0,0,1,4,1,2,2,2,1,2,0,1,6,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004594",255,4,4,0,4,3,1,3,3,3,2,2,1,1,2,0,4,0,1,3,4,2,4,3,3,3,7,8,8,8,9,6,5,12,5,7,5,5,9,3,3,8,6,5,7,4,2,3,5,3,2,1,3,1,1,5,0,2,4,3,2,1,1,3,1,2,3,1,3,1,0,2,1,1,2,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004595",315,3,5,2,4,3,5,5,3,3,1,2,2,2,1,2,3,1,0,3,3,2,2,1,1,5,4,0,8,8,3,10,4,5,5,3,9,8,5,6,8,4,5,7,6,5,2,2,4,3,4,3,4,2,6,3,1,3,4,2,0,5,4,0,2,2,1,3,3,2,2,1,6,5,2,1,0,5,2,2,7,5,5,4,4,1,2,3,0,2,1,2,4,4,1,0,1,1,0,0,0,0
"E00004596",226,6,3,6,2,3,3,1,4,1,0,1,1,0,0,2,1,1,2,2,5,5,1,2,6,9,4,7,5,4,4,5,1,0,4,1,3,8,10,2,4,6,5,5,3,5,1,4,4,4,3,3,0,3,0,3,5,2,4,2,4,1,3,2,2,3,2,2,3,2,0,0,0,2,0,1,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"E00004597",585,2,9,1,6,3,0,1,3,2,6,0,4,0,0,1,4,1,2,1,0,1,1,5,6,4,6,8,3,7,92,101,70,49,35,31,4,5,1,2,1,6,2,6,5,4,1,9,4,6,5,3,4,0,4,0,0,4,4,1,2,2,2,3,3,1,3,3,3,0,0,0,1,4,2,2,0,0,1,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004598",242,0,4,4,4,2,2,2,2,0,1,1,4,1,2,2,2,2,3,1,2,0,1,3,9,5,7,11,12,5,11,7,10,3,4,4,2,2,5,1,2,6,5,4,4,4,6,3,1,2,2,4,4,2,4,5,5,2,1,2,2,1,0,1,1,2,2,0,3,2,1,2,2,2,1,0,0,1,1,2,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"E00004599",311,2,4,4,2,4,1,1,1,2,4,2,4,2,1,1,1,2,1,1,1,1,4,12,5,7,10,7,11,14,11,13,11,10,7,7,2,5,2,7,5,4,7,4,14,6,4,3,1,4,2,1,0,3,0,4,0,3,2,1,4,2,5,2,4,3,2,4,2,1,1,0,2,2,4,2,2,1,0,0,3,2,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
"E00004600",345,10,7,2,3,5,6,4,8,5,14,7,7,6,4,6,4,7,5,3,6,9,4,4,7,6,4,8,5,5,5,7,8,6,8,6,2,4,5,10,3,4,1,5,2,7,2,2,2,5,5,6,4,3,0,5,2,3,3,7,3,5,1,2,3,2,3,1,2,1,0,4,1,1,0,1,2,0,1,1,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004601",289,4,3,8,6,6,4,5,5,6,4,2,6,6,4,4,2,4,3,5,3,5,4,5,5,3,5,1,5,10,3,3,5,5,4,1,6,5,1,6,7,8,3,6,5,4,2,6,2,2,4,7,6,4,2,2,3,4,1,1,2,0,0,3,2,1,0,3,4,3,0,1,1,3,1,3,1,2,0,1,1,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004602",252,3,5,4,1,3,0,3,1,2,1,1,2,4,1,1,2,2,1,2,3,1,1,4,6,5,8,7,6,15,7,10,13,2,4,6,8,4,3,8,5,2,6,3,11,12,4,2,3,1,1,5,2,1,1,1,4,0,3,1,0,1,1,1,3,2,1,1,1,0,2,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00004603",358,4,5,4,4,1,4,3,2,7,9,10,6,7,4,9,6,7,7,7,10,1,7,5,11,10,12,8,11,5,5,5,5,4,4,2,6,4,2,5,1,4,5,6,5,10,3,4,4,2,0,5,2,4,3,3,5,6,7,6,2,1,5,2,2,0,4,0,3,2,2,2,1,0,1,2,2,1,1,1,2,4,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004604",262,7,8,5,4,3,3,2,2,2,0,2,0,0,1,0,0,4,4,4,0,5,4,2,2,5,3,7,3,2,3,9,5,9,7,5,3,3,3,7,3,8,8,5,5,2,2,0,4,5,5,3,3,2,5,1,7,2,1,5,2,1,0,1,2,3,7,0,1,4,0,5,0,1,1,1,1,3,2,2,2,2,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004605",279,3,3,4,3,2,3,3,2,2,2,3,7,3,3,5,5,5,3,2,4,0,4,6,2,1,4,3,3,8,4,10,14,8,2,5,4,9,6,8,5,3,0,4,5,1,5,4,5,3,5,4,1,1,1,2,0,4,5,2,1,3,2,2,4,9,2,4,2,1,0,1,1,0,0,1,0,2,1,2,1,1,0,1,2,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0
"E00004606",376,4,3,3,5,3,4,5,5,3,7,8,4,6,3,7,5,2,5,2,3,3,6,5,3,7,7,11,6,8,10,6,10,11,11,6,5,8,8,7,6,6,7,8,5,12,5,2,6,4,3,4,1,2,1,0,3,4,7,1,4,1,6,3,3,5,5,1,2,4,2,3,1,4,0,2,1,2,0,1,0,1,1,2,1,1,2,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0
"E00004607",188,2,2,0,1,0,0,2,0,0,3,1,3,0,0,0,1,0,0,0,1,1,1,1,5,1,1,3,9,1,1,3,3,2,1,1,3,1,3,1,0,1,2,3,4,2,1,0,1,1,4,1,2,2,2,1,1,0,1,2,4,3,4,2,7,9,5,2,4,3,5,3,4,0,6,1,3,4,3,3,2,1,1,2,1,2,2,0,7,2,0,1,1,0,0,0,1,0,1,0,0,0
"E00004608",347,7,9,6,7,6,6,3,5,6,4,3,5,2,4,9,7,4,2,6,6,2,4,10,6,9,2,3,6,4,5,8,9,4,3,6,5,1,8,3,2,12,3,3,7,2,6,9,3,4,3,3,2,1,4,6,5,4,5,6,3,2,5,4,2,4,2,3,1,3,2,4,2,3,1,0,0,1,2,0,1,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004609",404,5,4,12,7,3,5,3,3,7,7,1,2,4,6,2,5,1,3,5,7,8,7,8,10,17,10,18,11,6,11,11,12,11,7,10,9,4,0,9,1,2,7,10,6,3,6,4,5,4,6,4,3,5,2,1,4,3,2,2,1,3,4,1,3,1,2,1,0,3,3,1,0,3,2,2,5,2,1,1,2,2,2,1,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0
"E00004610",265,4,3,4,3,6,2,4,6,0,3,2,1,2,2,3,2,2,3,1,4,0,4,4,7,6,6,8,7,10,7,4,8,2,3,6,8,6,4,3,2,4,1,2,4,3,4,2,4,3,1,3,2,6,4,1,2,5,2,4,1,2,1,3,3,2,1,0,2,3,4,2,0,0,0,1,1,0,4,2,3,2,2,0,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"E00004611",192,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,0,2,3,9,3,1,4,8,8,5,7,8,5,10,6,5,8,3,5,4,3,6,4,10,5,1,2,2,2,5,3,6,6,3,0,3,0,0,1,0,1,0,1,1,0,0
"E00004612",299,1,3,2,2,9,2,4,3,3,1,0,1,0,1,10,4,1,6,10,1,3,2,3,6,7,6,9,10,3,6,12,6,4,10,7,5,7,4,6,4,6,3,5,7,3,10,2,6,12,2,1,1,0,1,1,3,1,1,1,7,4,3,3,4,1,4,1,1,1,1,3,0,1,0,1,2,0,2,4,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"E00004613",246,7,2,5,4,4,6,2,2,2,1,0,2,1,3,2,1,1,3,0,0,3,4,1,0,4,11,15,7,6,7,5,8,6,4,3,3,6,4,3,3,1,2,1,5,3,5,6,5,3,4,2,5,4,0,3,3,0,1,2,4,1,2,0,4,2,0,2,3,2,0,0,3,1,1,0,3,2,1,1,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004614",527,7,13,7,4,9,5,9,9,8,1,4,7,7,4,1,3,4,4,4,3,9,10,10,16,12,14,27,22,20,16,20,8,27,7,10,13,9,12,6,9,7,8,7,6,12,6,1,5,4,4,4,1,2,6,2,3,4,4,1,6,2,5,3,4,2,4,2,4,4,1,0,0,0,2,0,1,0,0,0,0,3,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004615",210,2,1,2,1,1,2,1,0,1,0,1,2,0,1,1,0,0,1,1,1,2,1,1,5,2,7,8,10,17,9,8,5,6,2,11,5,7,2,2,5,3,2,1,2,2,5,1,1,4,2,3,3,1,1,3,3,0,2,2,1,4,3,3,2,4,0,1,1,1,1,1,0,1,2,0,0,1,2,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004616",269,5,5,3,0,4,0,1,1,1,1,0,2,0,1,0,1,1,1,0,0,2,2,1,8,6,5,6,15,14,11,8,14,9,9,11,7,16,5,2,2,5,3,4,4,7,2,2,1,3,5,4,4,1,2,2,1,2,5,3,2,1,2,3,1,3,1,1,1,0,1,0,0,0,0,2,1,0,1,1,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004617",211,6,6,1,2,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,1,2,2,3,9,3,4,7,9,6,10,8,9,2,6,4,5,7,9,2,3,2,13,3,4,10,0,2,0,2,4,2,4,2,5,1,2,0,2,0,0,1,0,1,2,0,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004618",245,3,2,2,1,0,2,1,2,1,1,1,1,0,0,0,0,1,1,1,2,2,2,1,2,4,5,9,14,11,11,14,11,5,9,9,6,9,2,7,4,6,1,4,0,4,1,2,1,4,1,2,3,3,0,4,3,1,0,2,3,2,6,4,0,6,4,0,2,0,0,0,3,0,1,5,2,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004619",243,3,4,6,2,2,0,0,2,1,1,1,0,0,4,2,2,3,3,0,1,2,0,2,4,0,7,6,17,17,3,6,5,5,3,4,12,8,6,3,0,3,2,3,3,5,6,4,1,0,4,0,0,3,1,3,2,1,2,0,2,3,6,4,5,2,0,3,1,0,2,2,3,3,0,2,2,2,1,1,1,1,1,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"E00004620",255,4,1,7,2,5,4,1,2,1,1,0,1,1,0,1,0,2,1,6,0,2,4,4,3,4,11,8,10,13,6,11,6,9,4,5,2,5,8,3,3,11,1,12,6,1,0,6,2,1,1,2,1,3,2,5,2,2,1,4,0,2,4,4,1,1,3,2,2,1,2,0,1,0,1,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004621",297,2,2,2,3,3,4,4,1,5,4,4,1,3,1,2,0,3,7,5,1,1,2,4,9,8,13,10,6,7,10,3,7,6,11,7,6,3,1,3,4,4,5,9,6,6,7,4,3,3,2,1,2,2,4,3,2,1,1,2,0,2,2,2,4,5,1,0,4,1,0,2,1,4,1,5,3,5,1,2,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004622",405,1,3,0,1,1,2,2,4,2,3,1,0,1,1,2,4,1,1,0,0,2,4,13,17,17,20,19,20,25,21,15,15,23,14,11,12,8,7,6,9,3,4,4,2,4,1,3,4,5,1,2,1,6,2,0,0,4,2,2,3,5,5,1,3,2,1,1,3,2,2,2,3,3,1,1,1,0,3,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004623",335,4,4,5,1,2,0,4,2,1,5,2,4,2,6,2,3,2,2,0,0,10,7,5,7,9,9,6,5,19,12,14,11,8,14,7,6,7,10,4,4,4,5,3,1,2,1,5,5,10,1,2,2,2,1,2,5,1,4,2,1,1,4,4,4,3,3,1,4,3,1,1,3,7,1,0,3,1,0,0,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
