OPR_DESC_TXT,BUS_SVC_NO_TXT,BUS_DIRCTN_TXT,BUS_ROUTE_SEQ_NUM,RD_NAM,BUS_STOP_DESC_TXT,OP_HR_1_TXT,OP_HR_2_TXT,ORIG_DEST_TXT,FARE_TXT,SVC_IND_CD,LATTD_TXT,LONGTD_TXT,BUS_STOP_CD,NO_SVC_IND,WEBSITE_TXT,CONTACT_TXT
"Commute Solutions LLP","765","1","12","Woodlands Avenue 6","Bus stop opposite Blk 630","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.43461254500000","103.80204560000000","47559","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","13","Woodlands Avenue 5","Bus stop opposite Blk 620","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.43291945500000","103.79878040000000","47569","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","13","Woodlands Avenue 5","Bus stop opposite Blk 620","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.43291945500000","103.79878040000000","47569","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","14","Woodlands Avenue 5","Bus stop outside Blk 556","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.43331347400000","103.79597020000000","47579","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","14","Woodlands Avenue 5","Bus stop outside Blk 556","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.43331347400000","103.79597020000000","47579","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","15","Woodlands Avenue 4","Bus stop outside Block 550","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.43298096854241","103.79455264522785","46651","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","15","Woodlands Avenue 4","Bus stop outside Block 550","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.43298096854241","103.79455264522785","46651","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","16","Woodlands Avenue 4","Bus stop outside Block 547","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.43048944407628","103.79285722250489","46961","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","16","Woodlands Avenue 4","Bus stop outside Block 547","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.43048944407628","103.79285722250489","46961","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","17","Woodlands Avenue 1","Bus stop outside Block 541","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.42810336959513","103.79251110737700","46981","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","17","Woodlands Avenue 1","Bus stop outside Block 541","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.42810336959513","103.79251110737700","46981","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","18","Woodlands Avenue 1","Bus stop outside Block 589","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.42764093083406","103.79587149975599","46991","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","18","Woodlands Avenue 1","Bus stop outside Block 589","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.42764093083406","103.79587149975599","46991","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","19","Jalan Bukit Merah","Bus stop outside Bukit Merah Town Centre","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28394108600000","103.81783960000000","10091","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","19","Jalan Bukit Merah","Bus stop outside Bukit Merah Town Centre","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28394108600000","103.81783960000000","10091","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","20","Jalan Bukit Merah","Bus stop outside SPRING Singapore Building","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28502568100000","103.81374370000000","10101","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","20","Jalan Bukit Merah","Bus stop outside SPRING Singapore Building","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28502568100000","103.81374370000000","10101","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","21","Jalan Bukit Merah","Bus stop opposite Blk 28","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28592835100000","103.80935410000000","10111","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","21","Jalan Bukit Merah","Bus stop opposite Blk 28","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28592835100000","103.80935410000000","10111","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","22","Jalan Bukit Merah","Bus stop opposite Blk 2","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28619141400000","103.80686550000000","10131","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","22","Jalan Bukit Merah","Bus stop opposite Blk 2","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28619141400000","103.80686550000000","10131","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","23","Alexandra Road","Bus stop opposite Queensway Shopping Centre","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28665742200000","103.80334130000000","11519","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","23","Alexandra Road","Bus stop opposite Queensway Shopping Centre","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28665742200000","103.80334130000000","11519","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","24","Alexandra Road","Bus stop outside SP Jain","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28148479800000","103.80176780000000","18011","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","24","Alexandra Road","Bus stop outside SP Jain","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.28148479800000","103.80176780000000","18011","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","25","Pasir Panjang Road","Bus stop outside Bayanihan Centre","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.27389192906939","103.79822208982421","15151","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","25","Pasir Panjang Road","Bus stop outside Bayanihan Centre","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.27389192906939","103.79822208982421","15151","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","26","Pasir Panjang Road","Bus stop outside Pasir Panjang Centre","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.27443806198132","103.79666055940478","15161","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Commute Solutions LLP","765","1","26","Pasir Panjang Road","Bus stop outside Pasir Panjang Centre","7.20am (one trip only, Mon-Fri, excluding Public Holidays)",,"Woodlands Avenue 3 - Pasir Panjang Road","Card: $4.50 per passenger per trip; Cash: $5.00 per passenger per trip","PREMIUM","1.27443806198132","103.79666055940478","15161","N","www.commute-solutions.com.sg","Email: enquiry@commute-solutions.com.sg Phone: 6734 0147"
"Transcity Bus Services","766","1","1","Clementi Road","Bus stop outside SIM University","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.32918315486756","103.77714711668540","12091","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","1","Clementi Road","Bus stop outside SIM University","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.32918315486756","103.77714711668540","12091","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","2","Upper Serangoon Road","Bus stop outside Serangoon Station","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.34897900642280","103.87277432797597","62131","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","2","Upper Serangoon Road","Bus stop outside Serangoon Station","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.34897900642280","103.87277432797597","62131","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","3","Upper Serangoon Road","Bus stop outside Kovan Station","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.36050444441455","103.88535194446017","63031","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","3","Upper Serangoon Road","Bus stop outside Kovan Station","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.36050444441455","103.88535194446017","63031","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","4","Hougang Avenue 2","Bus stop outside Blk 708","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.36687207146575","103.88923358520300","63349","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","4","Hougang Avenue 2","Bus stop outside Blk 708","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.36687207146575","103.88923358520300","63349","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","5","Hougang Avenue 10","Bus stop outside Blk 512","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.37121818386818","103.88925719322480","64399","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","5","Hougang Avenue 10","Bus stop outside Blk 512","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.37121818386818","103.88925719322480","64399","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","6","Hougang Avenue 10","Bus stop outside Blk 522","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.37313809346006","103.89156818388481","64389","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","6","Hougang Avenue 10","Bus stop outside Blk 522","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.37313809346006","103.89156818388481","64389","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
"Transcity Bus Services","766","1","7","Hougang Avenue 10","Bus stop outside Blk 421","Evening: 10.00pm on (1 trip only) (Mon-Fri, excludes PH and SIM school holidays)",,"SIM - Punggol Field","$3.50 per passenger per trip","PREMIUM","1.37505042808455","103.89511829229477","64421","N","-","Email: info@citybus.com.sg Phone: 6570 4948"
